ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Days_Since_Customer,Fam_Size,Num_Accepted
5015,Master,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,45,3348.7754448925807,3,0
10868,Graduation,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,70,3087.775444892581,1,0
10676,Graduation,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,1,39,3564.7754448925807,2,0
2495,Master,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,47,2704.775444892581,3,0
7842,Graduation,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,53,3150.7754448925816,3,0
9955,Graduation,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,67,2904.775444892581,3,0
6663,PhD,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,81,3021.775444892581,1,0
2162,Graduation,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,45,2979.775444892581,3,0
3434,Graduation,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,70,2536.775444892581,1,0
7919,PhD,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,1,45,3380.7754448925807,2,0
5626,PhD,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,57,2913.775444892581,1,0
6428,PhD,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,71,2811.775444892581,1,0
8514,Graduation,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,45,2858.775444892581,3,0
10448,Graduation,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,0,0,65,3310.7754448925816,2,1
2109,Graduation,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,1,31,3127.7754448925816,1,1
7530,PhD,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,71,2689.775444892581,3,0
8925,Master,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,56,3174.7754448925816,3,0
3009,PhD,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,59,2990.775444892581,1,3
6355,Graduation,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,43,2707.775444892581,4,0
3517,Graduation,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,1,69,3084.775444892581,3,0
1158,Graduation,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,55,2754.775444892581,2,0
6203,Graduation,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,74,3004.775444892581,2,0
7165,Graduation,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,49,2945.775444892581,3,0
3595,Graduation,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,58,2816.775444892581,3,0
8537,Graduation,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,1,72,3182.7754448925816,1,1
4331,Master,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,43,2852.775444892581,2,2
6281,Graduation,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,0,0,55,3195.7754448925816,2,1
4338,Graduation,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,0,0,38,2791.775444892581,2,1
2452,Graduation,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,1,50,3239.7754448925816,4,0
9507,Graduation,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,46,3055.775444892581,3,0
8360,2n Cycle,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,50,3048.775444892581,4,0
10311,Graduation,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,52,3110.7754448925816,3,0
5117,2n Cycle,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,58,3567.7754448925807,2,0
4867,PhD,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,53,2977.775444892581,3,0
9289,Graduation,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,1,42,2598.775444892581,3,0
10913,Master,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,0,1,37,3473.7754448925807,2,1
3032,Graduation,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,37,3182.7754448925816,3,0
8524,PhD,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,47,3344.7754448925807,2,0
3334,Graduation,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,70,2539.775444892581,2,2
4470,Master,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,59,2961.775444892581,3,0
1406,Graduation,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,46,2904.775444892581,3,0
8619,Graduation,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,64,3247.7754448925816,3,0
10821,Graduation,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,43,3087.775444892581,4,0
4552,Graduation,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,30,3067.775444892581,2,0
898,Graduation,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,35,2946.775444892581,3,0
9797,Graduation,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,65,2772.775444892581,3,0
10949,PhD,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,1,58,2890.775444892581,1,1
8212,Master,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,50,3153.7754448925816,3,0
6248,Master,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,1,74,2950.775444892581,1,1
10164,Graduation,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,63,2812.775444892581,2,2
4547,Graduation,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,61,3133.7754448925816,4,0
6815,2n Cycle,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,0,1,41,2732.775444892581,2,3
4122,Graduation,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,1,46,3364.7754448925807,2,1
10841,PhD,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,46,3246.7754448925816,3,0
5370,PhD,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,0,0,48,3224.7754448925816,3,1
176,2n Cycle,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,41,2843.775444892581,2,0
4860,Graduation,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,51,3025.775444892581,2,0
10757,PhD,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,54,2882.775444892581,2,0
4023,Graduation,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,1,51,3445.7754448925807,3,0
6679,Graduation,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,55,2535.775444892581,1,0
9923,Master,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,49,2979.775444892581,3,0
7181,Graduation,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,44,3048.775444892581,3,0
3599,Graduation,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,51,3275.7754448925816,3,0
405,Graduation,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,0,0,57,3196.7754448925816,2,1
6870,PhD,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,62,2980.775444892581,2,0
832,PhD,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,55,2841.775444892581,3,0
2002,Graduation,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,63,3100.775444892581,1,0
3657,Graduation,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,35,3195.7754448925816,2,0
500,Graduation,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,44,3081.775444892581,2,3
1951,Basic,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,40,3213.7754448925816,2,0
3262,Graduation,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,1,63,3416.7754448925807,1,0
4102,2n Cycle,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,46,3152.7754448925816,4,0
7042,Graduation,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,1,38,3237.7754448925816,2,0
10598,Graduation,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,54,3135.7754448925816,4,0
255,Graduation,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,1,0,70,2786.775444892581,3,0
2375,Graduation,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,49,3337.7754448925807,5,0
9829,Graduation,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,43,2539.775444892581,3,0
6214,Master,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,39,3116.7754448925816,3,0
4954,Graduation,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,65,2854.775444892581,4,0
7861,Master,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,69,2753.775444892581,3,0
4837,PhD,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,56,3193.7754448925816,3,0
9423,Master,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,42,2821.775444892581,3,0
4198,Graduation,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,56,2903.775444892581,4,0
153,Graduation,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,68,2950.775444892581,1,0
9323,Master,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,1,72,3415.7754448925807,3,1
10001,2n Cycle,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,36,3598.7754448925807,3,0
3945,PhD,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,0,1,74,2964.775444892581,2,1
3799,Graduation,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,66,2910.775444892581,3,0
8625,Graduation,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,45,2895.775444892581,3,0
3491,Graduation,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,46,3121.7754448925816,3,0
983,Graduation,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,0,0,37,2969.775444892581,3,1
9119,Graduation,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,71,3108.7754448925816,3,0
4786,Graduation,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,44,3505.7754448925807,4,0
5872,Graduation,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,70,3234.7754448925816,2,0
6568,Graduation,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,37,3153.7754448925816,3,0
5628,Graduation,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,0,0,39,3026.775444892581,2,1
5631,Graduation,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,30,3204.7754448925816,1,0
4974,Graduation,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,51,3337.7754448925807,4,0
8416,Graduation,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,40,2907.775444892581,3,0
5454,Master,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,42,3228.7754448925816,3,0
4095,Graduation,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,50,3292.7754448925816,3,0
5474,Graduation,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,51,2906.775444892581,2,0
4268,Graduation,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,62,2626.775444892581,3,0
10701,Graduation,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,48,2927.775444892581,2,2
3507,Graduation,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,1,51,3376.7754448925807,2,0
2079,2n Cycle,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,74,2879.775444892581,2,0
626,Graduation,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,70,2994.775444892581,4,0
4426,Graduation,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,46,2975.775444892581,3,1
2591,Graduation,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,62,2702.775444892581,2,0
10509,Master,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,66,2838.775444892581,3,0
6382,Graduation,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,68,2698.775444892581,4,0
6673,Graduation,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,56,3162.7754448925816,1,0
7441,Graduation,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,48,3444.7754448925807,2,0
1071,PhD,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,45,3038.775444892581,2,0
10061,Graduation,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,71,3119.7754448925816,3,0
7187,Master,52247.25135379061,52,375,42,48,94,66,96,7,4,10,4,3,0,0,52,3102.775444892581,4,0
8775,Graduation,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,52,2879.775444892581,3,0
1612,PhD,52247.25135379061,82,23,0,15,0,2,7,2,3,0,3,6,0,0,40,3089.775444892581,2,0
2345,PhD,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,39,2942.775444892581,2,0
322,Graduation,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,43,2905.775444892581,4,0
10897,Graduation,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,47,3263.7754448925816,3,0
123,Graduation,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,70,3088.775444892581,2,0
6103,Graduation,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,73,3080.775444892581,2,0
7899,PhD,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,69,3303.7754448925816,3,0
10500,Graduation,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,37,2751.775444892581,3,0
1655,Graduation,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,42,2948.775444892581,3,0
2406,Graduation,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,72,3112.7754448925816,3,0
2712,Graduation,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,65,2881.775444892581,3,0
5517,Graduation,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,52,2982.775444892581,3,0
10643,PhD,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,1,34,2966.775444892581,1,0
2254,Graduation,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,38,3052.775444892581,2,0
10281,Graduation,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,1,51,2692.775444892581,2,0
6958,Master,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,44,3113.7754448925816,3,0
954,Basic,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,61,2789.775444892581,1,0
5079,Graduation,52247.25135379061,82,71,1,16,0,0,9,4,2,1,3,8,0,0,50,3178.7754448925816,4,0
10339,Master,52247.25135379061,83,161,0,22,0,0,24,2,4,1,4,6,0,0,67,3066.775444892581,3,0
4643,Graduation,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,48,3367.7754448925807,3,0
3117,Graduation,52247.25135379061,95,264,0,21,12,6,147,3,6,1,5,7,0,0,66,2949.775444892581,2,0
6497,Graduation,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,61,3413.7754448925807,3,0
5396,Graduation,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,33,3227.7754448925816,2,0
5250,Master,52247.25135379061,75,532,126,490,164,126,126,1,5,5,11,1,0,1,78,2937.775444892581,1,1
1052,Graduation,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,0,52,3193.7754448925816,3,0
2802,2n Cycle,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,29,3256.7754448925816,2,0
6343,Graduation,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,0,62,2785.775444892581,3,1
6507,Graduation,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,41,3140.7754448925816,2,0
7901,Master,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,50,3078.775444892581,3,0
4865,Master,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,1,47,2997.775444892581,3,0
2686,Basic,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,52,2946.775444892581,2,0
3107,Graduation,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,0,45,2839.775444892581,3,0
7734,Graduation,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,1,28,3252.7754448925816,1,2
1146,Master,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,1,72,3415.7754448925807,3,1
11031,PhD,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,0,71,3099.775444892581,4,0
7428,Graduation,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,46,2967.775444892581,2,0
975,Graduation,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,0,65,3092.775444892581,3,0
1103,Master,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,0,1,45,3333.7754448925816,3,2
3422,Graduation,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,0,46,3272.7754448925816,3,2
1055,Master,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,0,45,2796.775444892581,4,0
6544,PhD,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,72,2733.775444892581,3,0
1241,2n Cycle,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,0,1,37,3345.7754448925807,3,0
2909,PhD,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,0,47,2825.775444892581,3,2
5802,Basic,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,49,3181.7754448925816,2,0
1407,Basic,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,35,3303.7754448925816,3,0
6183,Master,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,59,2961.775444892581,3,0
340,Graduation,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,0,1,51,3256.7754448925816,2,1
5991,Master,48150.0,24,173,2,39,3,2,47,3,5,1,4,7,0,0,72,3022.775444892581,3,0
3104,Graduation,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,0,1,60,3345.7754448925807,1,1
9729,Graduation,58275.0,48,189,10,253,56,43,64,6,8,2,7,7,0,0,66,3203.7754448925816,3,0
1008,PhD,44953.0,31,728,17,133,11,8,124,1,7,3,13,6,0,0,40,3250.7754448925816,2,1
11091,Graduation,34587.0,68,7,2,9,2,0,2,2,1,0,3,4,0,0,68,2739.775444892581,4,0
3969,Master,43018.0,46,35,4,17,7,6,64,1,2,2,2,5,0,0,47,3229.7754448925816,3,0
1916,Master,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,0,0,67,3035.775444892581,3,0
9907,Master,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,0,0,52,3138.7754448925816,3,0
87,2n Cycle,27733.0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,40,3002.775444892581,3,0
8659,PhD,69805.0,50,750,71,174,13,10,20,2,6,8,11,2,0,0,69,2854.775444892581,3,0
6262,Master,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,59,2963.775444892581,1,0
6147,Graduation,25818.0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,50,3314.7754448925816,2,0
8832,Master,37509.0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,45,3262.7754448925816,3,0
10067,2n Cycle,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,0,0,45,2959.775444892581,4,0
7532,Graduation,43586.0,26,99,2,11,4,0,16,3,3,0,4,8,0,0,41,3363.7754448925807,3,0
4915,2n Cycle,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,0,0,65,3538.7754448925807,3,0
2115,Graduation,50116.0,68,54,0,10,0,0,2,2,1,0,4,5,0,0,64,2704.775444892581,4,1
2088,Graduation,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,0,0,49,3140.7754448925816,2,3
2493,Graduation,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,0,55,3201.7754448925816,3,0
6292,PhD,82333.0,60,1311,0,359,46,89,17,1,4,3,10,2,0,1,35,3151.7754448925816,2,1
1631,PhD,65220.0,3,890,63,292,0,25,12,4,8,4,7,6,0,1,56,3537.7754448925807,2,0
10104,Graduation,33590.0,65,4,0,2,0,0,2,1,1,0,2,7,0,0,47,3170.7754448925816,5,0
3006,Graduation,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,45,3128.7754448925816,2,0
3919,Master,72309.0,64,960,0,883,50,38,0,1,5,6,8,3,0,1,45,2933.775444892581,1,1
11181,PhD,156924.0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,72,2999.775444892581,2,0
642,Basic,16005.0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,41,3379.7754448925807,3,0
4369,Master,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,64,2601.775444892581,1,0
10127,Graduation,58692.0,21,301,11,61,4,7,11,1,8,2,4,7,0,0,56,2720.775444892581,3,0
271,Graduation,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,0,0,52,3199.7754448925816,3,1
4973,Graduation,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,51,2566.775444892581,2,0
2948,Master,62637.0,76,104,12,48,4,12,5,1,2,2,5,2,0,0,67,2872.775444892581,2,0
2715,Master,29435.0,11,70,3,37,4,2,64,4,3,2,2,9,0,1,55,3446.7754448925807,3,0
10432,Graduation,19346.0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,47,2845.775444892581,2,0
9216,Graduation,35788.0,34,23,2,11,3,1,4,2,2,0,3,6,0,0,50,2852.775444892581,4,0
7124,Graduation,36997.0,72,43,4,12,8,0,27,5,2,1,4,5,0,0,53,3238.7754448925816,3,0
9727,Graduation,23539.0,13,4,24,11,16,1,25,1,2,0,4,6,0,0,64,2816.775444892581,2,0
5136,Graduation,65333.0,58,654,7,92,0,15,30,7,9,4,8,6,0,0,48,2858.775444892581,2,2
9790,Graduation,78499.0,12,912,72,170,47,36,97,1,11,3,4,4,0,1,64,2913.775444892581,1,1
1818,PhD,29732.0,23,25,0,8,0,1,4,1,2,0,2,9,0,0,50,2791.775444892581,3,0
1100,Master,41275.0,33,24,4,22,0,2,9,4,3,1,3,5,0,0,61,2792.775444892581,5,0
7873,PhD,63516.0,30,141,11,114,15,14,5,4,4,1,7,5,0,0,48,3082.775444892581,4,0
10609,PhD,42769.0,15,71,0,13,3,1,0,2,1,1,4,4,0,0,59,2896.775444892581,3,0
6950,Master,49572.0,25,35,1,16,0,1,1,2,2,0,3,7,0,0,63,2891.775444892581,4,0
7233,Graduation,69209.0,4,496,32,849,229,48,128,2,5,3,6,4,0,0,49,3345.7754448925807,2,1
9481,Graduation,17148.0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,45,2847.775444892581,3,0
7699,Graduation,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,0,0,52,3199.7754448925816,3,1
2711,Master,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,45,3062.775444892581,3,0
8933,2n Cycle,32146.0,16,26,3,23,4,7,3,2,2,0,4,6,0,0,38,2536.775444892581,3,0
8726,2n Cycle,41713.0,57,77,8,44,10,10,25,5,3,1,4,6,0,0,57,2756.775444892581,3,0
1515,Master,34176.0,9,11,2,7,4,2,2,1,1,0,3,3,0,0,46,2853.775444892581,3,0
5186,PhD,58482.0,59,576,7,115,19,7,7,2,7,4,9,6,0,0,66,2538.775444892581,3,1
10157,Graduation,59686.0,78,89,15,89,34,42,5,1,4,1,6,4,0,0,56,2850.775444892581,2,0
5667,PhD,60896.0,90,1013,30,399,60,46,153,3,9,10,4,6,0,1,57,3291.7754448925816,3,0
902,Graduation,62994.0,74,224,12,48,4,12,12,1,6,2,4,6,0,0,41,2782.775444892581,3,0
977,Graduation,47320.0,10,200,19,111,50,15,19,6,5,1,8,6,0,0,64,3232.7754448925816,3,0
7313,2n Cycle,74859.0,63,570,73,614,133,102,73,1,6,5,11,3,0,0,72,3175.7754448925816,1,1
7600,Basic,15253.0,13,1,3,3,8,1,13,2,1,0,3,7,0,0,29,2939.775444892581,2,0
9706,PhD,31560.0,98,62,1,20,4,0,7,2,2,1,3,8,0,0,47,3065.775444892581,2,0
2429,Graduation,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,67,3195.7754448925816,2,0
3520,Master,91172.0,94,162,28,818,0,28,56,0,4,3,7,3,0,1,31,3154.7754448925816,1,4
10394,Graduation,90000.0,91,675,144,133,94,192,241,1,4,8,5,1,0,0,37,2883.775444892581,2,3
4548,Graduation,41967.0,66,23,4,10,0,2,15,1,1,0,3,4,0,0,40,2913.775444892581,3,0
9362,Graduation,69263.0,14,492,5,32,13,5,21,1,9,1,7,6,0,0,56,2752.775444892581,2,1
3968,2n Cycle,65706.0,77,918,10,129,13,0,129,1,11,3,12,7,0,1,51,3061.775444892581,1,3
4084,Graduation,60934.0,41,224,155,155,192,93,54,2,6,4,11,4,0,0,46,2858.775444892581,3,0
6721,Graduation,71965.0,21,572,19,286,50,38,248,3,6,3,5,3,0,0,70,3030.775444892581,3,0
2829,Graduation,65210.0,25,626,0,70,0,7,28,2,9,3,8,6,0,0,66,2599.775444892581,3,2
1772,PhD,79174.0,2,1074,37,518,193,92,129,1,5,6,7,2,0,1,46,2935.775444892581,2,2
1544,Master,81380.0,51,741,68,689,224,68,103,1,4,2,10,2,0,0,54,3249.7754448925816,1,0
492,PhD,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,0,0,48,3314.7754448925816,2,0
4377,Graduation,52914.0,32,254,10,44,30,10,227,2,7,3,3,7,0,0,50,3058.775444892581,3,1
4541,Graduation,38946.0,84,116,6,82,6,6,41,2,3,1,6,5,0,0,66,2943.775444892581,3,0
1321,Graduation,26067.0,49,22,2,18,0,2,12,3,3,0,3,8,0,0,47,3139.7754448925816,3,0
8858,PhD,44325.0,69,516,0,21,0,0,5,4,8,2,7,8,0,0,49,3056.775444892581,3,1
3266,Graduation,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,57,2762.775444892581,2,0
11187,Basic,26487.0,23,2,8,10,12,14,23,3,2,1,3,5,0,0,43,3100.775444892581,2,0
8207,2n Cycle,53233.0,18,28,0,9,3,0,0,1,1,0,3,4,0,0,64,2798.775444892581,3,0
9723,Graduation,67716.0,8,530,142,217,62,9,56,4,7,4,13,5,0,0,61,2966.775444892581,3,1
2666,Master,76234.0,21,519,50,167,130,0,41,1,8,3,11,3,0,0,49,2722.775444892581,3,1
5721,PhD,84117.0,60,611,76,749,59,45,26,1,7,10,6,2,0,0,65,2566.775444892581,2,1
10652,Master,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,64,2601.775444892581,2,0
1646,Basic,25224.0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,49,2800.775444892581,3,0
4418,Master,89616.0,36,671,47,655,145,111,15,1,7,5,12,2,0,1,38,3184.7754448925816,1,0
2656,Graduation,40851.0,63,23,1,7,0,4,24,1,1,1,2,7,0,0,50,3188.7754448925816,3,0
7990,Graduation,27469.0,2,9,1,2,3,2,0,1,0,0,3,6,0,0,74,3567.7754448925807,2,0
8722,2n Cycle,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,0,1,64,3443.7754448925807,2,2
7118,Graduation,73803.0,61,833,80,363,52,26,174,2,9,5,6,6,0,1,64,3598.7754448925807,3,1
